batch_size,data_root,device,epoch,epochs,gamma_activation,git_sha,lambda_weight,lr,pruning/imp_round,pruning/mask_sparsity,pruning/prune_fraction_per_step,run_id,sparsity/mask_zero_fraction,structured/conv_width,structured/initial_width,structured/lr_scheduler,structured/weight_l1_aggregation,structured_parent,structured_round,train/acc,train/loss,train/loss_activation_l1,train/loss_task,train/loss_weight_l1,train/weight_sparsity_ratio,val/acc,val/loss,val/loss_activation_l1,val/loss_task,val/loss_weight_l1,val/weight_sparsity_ratio
128,./data,mps,11,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.36682745424861257,1.727104060013186,0.0694882262879136,1.7271033471280879,235436.35990767044,0.002343067666515708,0.3955078125,1.687324732542038,0.06626182235777378,1.6873240619897842,235429.953125,0.002343067666515708
128,./data,mps,12,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.3795079703188755,1.6994802413338965,0.06724955854852768,1.699479551139203,235424.1004971591,0.002367564709857106,0.4017578125,1.7056640416383744,0.0638361969962716,1.7056634247303009,235419.046875,0.002367564709857106
128,./data,mps,13,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.39082721747796645,1.6670323925262147,0.06521644901526584,1.6670317477123304,235413.12344637784,0.002415117807686329,0.4138671875,1.6436547100543977,0.062176624592393634,1.6436541110277176,235406.703125,0.002415117807686329
128,./data,mps,14,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.398767952976579,1.6520295542749492,0.06323132640682161,1.652028946375305,235400.4158824574,0.0023790928535163403,0.4169921875,1.6246498495340347,0.060793171543627976,1.624649253487587,235394.015625,0.0023790928535163403
128,./data,mps,15,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4055471708998084,1.6288016093048183,0.061906483839266,1.6288010122423822,235387.2557262074,0.0022897508461028337,0.41875,1.6408650815486907,0.05935420235618949,1.640864485502243,235380.046875,0.0022897508461028337
128,./data,mps,16,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.41736456362361257,1.6030695211480965,0.06046023812483658,1.603068924762986,235374.62140447443,0.0023589187767356634,0.4236328125,1.635272604227066,0.05762561075389385,1.6352720081806182,235369.015625,0.0023589187767356634
128,./data,mps,17,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.42311049955473706,1.5859031037173488,0.059329034982841804,1.585902507670901,235362.041015625,0.0024424968287348747,0.4447265625,1.555774673819542,0.05637409742921591,1.5557740837335587,235355.390625,0.0024424968287348747
128,./data,mps,18,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4280623619190671,1.5731768730011852,0.05818931826136329,1.5731762769547375,235350.3554243608,0.002446819795295596,0.44921875,1.5934348702430725,0.05578050343319774,1.5934342801570893,235344.75,0.002446819795295596
128,./data,mps,19,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.43689581362361257,1.5551061335612426,0.05729656741658056,1.5551055378534577,235338.7149325284,0.00249869585968554,0.4451171875,1.5794584691524505,0.05459534265100956,1.5794579058885574,235333.375,0.00249869585968554
128,./data,mps,20,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4413100734183734,1.5363155826926231,0.05669534821274944,1.536314988678152,235328.64679509943,0.0024684348609298468,0.4630859375,1.5333791255950928,0.05417047552764416,1.533378577232361,235323.703125,0.0024684348609298468
128,./data,mps,21,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4486170296811245,1.5249739634719761,0.05587610363198275,1.524973374876109,235317.8827237216,0.0023589187767356634,0.4609375,1.5373942106962204,0.05311241885647178,1.5373936951160432,235311.234375,0.0023589187767356634
128,./data,mps,22,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4519363557073203,1.5096586576916955,0.05524526417932727,1.5096580789170482,235305.78493430399,0.002294073812663555,0.458984375,1.5419775366783142,0.05278760716319084,1.5419770300388336,235300.75,0.002294073812663555
128,./data,mps,23,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4578253235667944,1.496932814405723,0.05464900185523385,1.496932246468284,235294.74840198865,0.002348831854760647,0.4677734375,1.5156214535236359,0.051948145218193534,1.5156209617853165,235290.90625,0.002348831854760647
128,./data,mps,24,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4639288391917944,1.481355481865731,0.054113446015187285,1.4813549301841042,235286.1602450284,0.002422322751954198,0.48046875,1.4656119853258134,0.0516137327067554,1.4656114995479583,235280.78125,0.002422322751954198
128,./data,mps,25,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4667648161676797,1.4751992625269024,0.05392175412271172,1.4751987159252167,235276.82088955966,0.0024107948411256075,0.4845703125,1.4740566551685332,0.05160446474328637,1.4740561693906784,235272.578125,0.0024107948411256075
128,./data,mps,26,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.47383256392045453,1.4594043090262196,0.05374464164064689,1.4594037675044753,235269.46799538351,0.0024252047296613455,0.4771484375,1.4816107153892517,0.05109311593696475,1.4816102355718612,235266.0,0.0024252047296613455
128,./data,mps,27,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.47803474200720136,1.4479361589659343,0.053216335088522596,1.4479356364093043,235262.7451615767,0.0024309689179062843,0.4931640625,1.4530497759580612,0.0505896364338696,1.4530492961406707,235259.109375,0.0024309689179062843
128,./data,mps,28,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4816573942926797,1.436661796136336,0.05285586217756976,1.436661288480867,235255.87442294034,0.002389179775491357,0.490234375,1.444494265317917,0.04992401683703065,1.4444937884807587,235253.296875,0.002389179775491357
128,./data,mps,29,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4884612729603594,1.4288867667994716,0.05258352755018594,1.4288862638852813,235249.49831321024,0.002406471874564886,0.484765625,1.481608110666275,0.04964078748598695,1.4816076338291169,235246.359375,0.002406471874564886
128,./data,mps,30,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4864538944411007,1.42165637829087,0.05207441872070459,1.4216558868912132,235242.93896484375,0.0024021489080041647,0.4953125,1.4460228472948073,0.049273622315377,1.4460223704576491,235239.28125,0.0024021489080041647
128,./data,mps,31,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4922565498643301,1.4147750220515511,0.05178146969146011,1.4147745370864868,235236.2618519176,0.0024684348609298468,0.4984375,1.428089328110218,0.049023132771253586,1.4280888512730598,235233.203125,0.0024684348609298468
128,./data,mps,32,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4932306463068182,1.4082796753130176,0.05158384174997495,1.4082791913639416,235230.23126775568,0.002446819795295596,0.50234375,1.4398138761520385,0.048897628020495174,1.4398133993148803,235227.640625,0.002446819795295596
128,./data,mps,33,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4943798335099762,1.397265905683691,0.051370347109199924,1.3972654264758935,235225.3359375,0.002526074880734086,0.5087890625,1.4012291938066483,0.04867376210168004,1.4012287169694901,235223.171875,0.002526074880734086
128,./data,mps,34,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.4968237058174881,1.3971469453112646,0.051196668868545785,1.3971464657648043,235221.0508256392,0.0025159879587590694,0.512890625,1.3906842395663261,0.04808427020907402,1.390683762729168,235219.640625,0.0025159879587590694
128,./data,mps,35,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5030603890561245,1.38477942279794,0.050935185800137166,1.3847789439288052,235218.1348987926,0.002533279825001955,0.51796875,1.387319266796112,0.048297454882413146,1.3873187899589539,235216.46875,0.002533279825001955
128,./data,mps,36,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5034746883267706,1.3764570592479273,0.050943190274252134,1.3764565800401298,235214.7861328125,0.002533279825001955,0.5201171875,1.3856831908226013,0.0481137883849442,1.385682713985443,235213.15625,0.002533279825001955
128,./data,mps,37,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5054154829545454,1.379093329676173,0.05080873643005775,1.3790928508070381,235211.55135830966,0.002479962771758437,0.5197265625,1.3785014361143113,0.0480209712870419,1.378500959277153,235209.703125,0.002479962771758437
128,./data,mps,38,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.505632496862249,1.3763861893252893,0.050690672720189796,1.376385709778829,235208.61603338068,0.0024900499265640974,0.5189453125,1.3776246905326843,0.047907892055809496,1.3776242136955261,235207.6875,0.0024900499265640974
128,./data,mps,39,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5115979127585888,1.36340925402262,0.05071631166025658,1.3634087758308107,235206.5684925426,0.0024569069501012564,0.52109375,1.3846220314502715,0.04790152795612812,1.3846215546131133,235205.5,0.0024569069501012564
128,./data,mps,40,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5094696969979189,1.3692412417043338,0.050585039097561756,1.3692407621578737,235204.6924272017,0.002446819795295596,0.5234375,1.377638852596283,0.04776620334014296,1.3776383757591248,235203.921875,0.002446819795295596
128,./data,mps,41,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5115239306945693,1.3651638454334303,0.05049470173914663,1.3651633679189465,235203.16716974432,0.002439614851027727,0.5265625,1.3686694011092186,0.047742024064064026,1.3686689242720604,235202.359375,0.002439614851027727
128,./data,mps,42,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5109518031505021,1.3632530109448866,0.05055359278974885,1.3632525341077284,235201.72598544034,0.0024107948411256075,0.527734375,1.3702550411224366,0.04767624577507377,1.3702545642852784,235201.265625,0.0024107948411256075
128,./data,mps,43,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5135658341036602,1.3563779335130344,0.05044425355101174,1.356377455659888,235200.8719371449,0.0023935027420520782,0.523046875,1.3782991945743561,0.04765927586704492,1.378298717737198,235200.296875,0.0023935027420520782
128,./data,mps,44,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5135732323608615,1.3556270277635618,0.05046605844770304,1.355626550249078,235199.95778586649,0.002415117807686329,0.5255859375,1.374883796274662,0.047632820531725885,1.3748833194375039,235199.609375,0.002415117807686329
128,./data,mps,45,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5133340238508853,1.356677476655353,0.05047232379332523,1.3566769988022067,235199.35111860794,0.0024179997853934765,0.526953125,1.3641284629702568,0.04760623360052705,1.3641279861330986,235199.125,0.0024179997853934765
128,./data,mps,46,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5122662168842825,1.3596580980176276,0.05040291945492341,1.3596576205031439,235198.89515269885,0.002406471874564886,0.526171875,1.3690135866403579,0.04756758427247405,1.3690131098031997,235198.703125,0.002406471874564886
128,./data,mps,47,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5106361466036602,1.359595512463288,0.05040669683578678,1.3595950342714787,235198.53582208807,0.002399266930297017,0.5265625,1.3677839487791061,0.04754354553297162,1.367783471941948,235198.390625,0.002399266930297017
128,./data,mps,48,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5170010653409091,1.3492577732963995,0.05045055224433203,1.3492572944272647,235198.30419921875,0.0023978257086127996,0.52578125,1.36454686075449,0.04753859005868435,1.3645463839173317,235198.25,0.0023978257086127996
128,./data,mps,49,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.5149443655867468,1.3519115834073587,0.050414358117533004,1.3519111065702005,235198.21351207385,0.0024021489080041647,0.5251953125,1.366128258407116,0.047535496018826964,1.3661277815699577,235198.1875,0.0024021489080041647
128,./data,mps,50,50,1e-05,d1356f2,0.0,0.0002,0.0,0.0,0.1,round_00,0.0,64.0,64.0,cosine,sum,baseline,0,0.518325343304737,1.3491933542219074,0.050393697869201955,1.349192876368761,235198.1728071733,0.002399266930297017,0.525390625,1.3665167480707168,0.047534081153571606,1.3665162712335586,235198.171875,0.002399266930297017
