batch_size,data_root,device,epoch,epochs,gamma_activation,git_sha,lambda_weight,lr,pruning/imp_round,pruning/mask_sparsity,pruning/prune_fraction_per_step,run_id,sparsity/mask_zero_fraction,structured/conv_width,structured/initial_width,structured/lr_scheduler,structured/weight_l1_aggregation,structured_parent,structured_round,train/acc,train/loss,train/loss_activation_l1,train/loss_task,train/loss_weight_l1,train/weight_sparsity_ratio,val/acc,val/loss,val/loss_activation_l1,val/loss_task,val/loss_weight_l1,val/weight_sparsity_ratio
128,./data,mps,1,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.5782187105241147,1.3848553909496828,0.09146829017183998,1.207252256233584,17760.221230246803,0.1394670009613037,0.6091796875,1.294691762328148,0.07255089469254017,1.1175077691674233,17718.330078125,0.1394670009613037
128,./data,mps,2,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.5952123776078224,1.3430664099075578,0.09316273164850744,1.165901497345079,17716.396922718395,0.1192881166934967,0.6177734375,1.2805635645985602,0.0741301590576768,1.1039518997073174,17661.09375,0.1192881166934967
128,./data,mps,3,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.5947857480496168,1.3381407545371489,0.09454492856325074,1.1631679008291527,17497.19032981179,0.16523367166519165,0.6169921875,1.285479599237442,0.07461278587579727,1.1116109311580658,17386.798828125,0.16523367166519165
128,./data,mps,4,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.6007511639459566,1.3144952055405488,0.09574396123008971,1.1410493571311235,17344.489973588425,0.15196779370307922,0.6123046875,1.2882766425609589,0.07622938826680184,1.1158014625310897,17247.4453125,0.15196779370307922
128,./data,mps,5,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.6034391769631342,1.3150338476354426,0.09666521244005045,1.1429779920727015,17205.49010675604,0.12100043147802353,0.6322265625,1.2422465294599534,0.07436828576028347,1.070414800941944,17183.1015625,0.12100043147802353
128,./data,mps,6,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.6101715395396407,1.2970030487261035,0.09696378846737472,1.1257027521390806,17129.934298428623,0.13653875887393951,0.622265625,1.267838080227375,0.07834582850337028,1.098057745397091,16977.951171875,0.13653875887393951
128,./data,mps,7,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.609500769356435,1.2869307165118782,0.09847131212749942,1.1179219636727462,16900.77860329368,0.13098284602165222,0.6310546875,1.2427819177508355,0.07642311993986368,1.074588543176651,16819.265625,0.13098284602165222
128,./data,mps,8,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.6128620186989958,1.2799973332069137,0.09948570617813278,1.1125278718430887,16746.848510742188,0.13083256781101227,0.6234375,1.257582627236843,0.07727925032377243,1.0905653312802315,16701.65234375,0.13083256781101227
128,./data,mps,9,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.6164304173805497,1.2728013416582888,0.10034795564768667,1.1058006041090598,16699.974925648083,0.07936754077672958,0.6224609375,1.25017658919096,0.07948905732482672,1.0820147469639778,16816.1015625,0.07936754077672958
128,./data,mps,10,10,1e-05,99ac351,1e-05,0.001,2.0,0.34375,0.2,round_02,0.34375,21.0,32.0,none,sum,demo,2,0.6179889718239958,1.2638060382821343,0.10128688156096773,1.0975276079367509,16627.741787997158,0.10349475592374802,0.6376953125,1.2031808197498322,0.07826197911053896,1.0385922968387604,16458.76953125,0.10349475592374802
