batch_size,data_root,device,epoch,epochs,gamma_activation,git_sha,imp_parent,imp_round,lambda_weight,lr,pruning/imp_round,pruning/mask_sparsity,pruning/prune_fraction_per_step,run_id,train/acc,train/loss,train/loss_activation_l1,train/loss_task,train/loss_weight_l1,train/weight_sparsity_ratio,val/acc,val/loss,val/loss_activation_l1,val/loss_task,val/loss_weight_l1,val/weight_sparsity_ratio
128,./data,mps,1,1,1e-05,4fc4329,my_imp,0,1e-05,0.001,0.0,0.0,0.02,round_00,0.43704131160947407,4.1506091823632065,1.7502929043363442,1.8810728585178202,226951.88916015625,0.07963719218969345,0.5158203125,3.579098755121231,1.795510157942772,1.3958080023527146,218327.296875,0.07963719218969345
