batch_size,data_root,device,epoch,epochs,gamma_activation,git_sha,imp/exclude_conv1,imp/exclude_fc,imp/lr_scheduler,imp/rewind_epoch_k,imp/rewind_mode,imp/weight_l1_aggregation,imp_parent,imp_round,lambda_weight,lr,pruning/imp_round,pruning/mask_sparsity,pruning/prune_fraction_per_step,run_id,sparsity/mask_zero_fraction,train/acc,train/loss,train/loss_activation_l1,train/loss_task,train/loss_weight_l1,train/weight_sparsity_ratio,val/acc,val/loss,val/loss_activation_l1,val/loss_task,val/loss_weight_l1,val/weight_sparsity_ratio
128,./data,mps,1,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.7003753354603593,2.154696437445554,1.761088242246346,0.8770344909280539,127764.43825461647,0.36082723736763,0.559375,2.9056056559085848,1.7638054609298706,1.772581186890602,113300.6875,0.36082723736763
128,./data,mps,2,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.7562514795837078,1.74363474547863,1.7231320461088961,0.7066350893371485,103698.24396306818,0.43520140647888184,0.5490234375,3.133633518218994,1.722030556201935,2.1582902550697325,97532.609375,0.43520140647888184
128,./data,mps,3,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.7938170770013874,1.5322383919900113,1.6793941814791074,0.6054960744963451,92672.55513139204,0.46592703461647034,0.650390625,2.623085817694664,1.7182212710380553,1.7195434216409922,90352.5234375,0.46592703461647034
128,./data,mps,4,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.8235430477017706,1.3587009730664166,1.6412717371501706,0.5156456736678426,84303.89022549716,0.5394681692123413,0.6078125,2.326914316415787,1.6621768057346344,1.5166402161121368,81025.75,0.5394681692123413
128,./data,mps,5,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.8495871803977273,1.2136010514064268,1.6130943484604359,0.4387217555618422,77486.31953568892,0.5853999853134155,0.738671875,1.7103760957717895,1.6734533071517945,0.9556302651762962,75472.9140625,0.5853999853134155
128,./data,mps,6,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.8786226522854783,1.0758115608583798,1.5928537429056384,0.3572563970969482,71853.92664683949,0.618208646774292,0.850390625,1.1711608320474625,1.6446598261594771,0.4642354503273964,70690.8984375,0.618208646774292
128,./data,mps,7,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.9023338857699524,0.9593445154076273,1.57993287186731,0.2862892450595444,67303.94861949574,0.7009095549583435,0.8583984375,1.1062958136200904,1.6325560986995697,0.4454514428973198,66082.8046875,0.7009095549583435
128,./data,mps,8,8,1e-05,99dbd79,False,False,cosine,4,late_k,sum,5round-8epoch,1,1e-05,0.001,1.0,0.09999998208583892,0.1,round_01,0.09999998208583892,0.9183805832131342,0.881178816780448,1.5729351111433723,0.2365942383185029,64456.886174982246,0.7531693577766418,0.894921875,0.9526498258113861,1.6307261079549789,0.31605019653216004,63658.3359375,0.7531693577766418
